districtId,district_name,SES_highschool_dropouts,SES_residence_vacancies,SES_unemployment,RUR_surrounding_pop,SES_average_income,RUR_distance_to_urban_centers,SES_male_life_expectancy,SES_female_life_expectancy,SES_average_salary,RUR_area_share_farms_forests,RUR_settlement_density,SES_communal_tax_revenue,SES_net_migration,Baulandpreise,population_density,primary_care_capacity,hospital_capacity,share_of_nursing_home_care,average_living_area,RUR_share_of_1_2_family_homes,total_population,population_60_plus,average_age,average_household_size,share_female
9676,Miltenberg,4.7,55.9,3.4,324.0,2965.0,32.366666666666696,79.2,83.2,2380.5,85.8,1578.0,727,0.5,141.6,179,61.7,23.4,22.3,47.6,90.03846153846159,128405,14712,42.5,2.5,0.5027062809080644
9677,Main-Spessart,2.5,56.9,2.7,212.0,3233.0,33.805,79.0,83.2,2683.4,87.9,1027.1,740,-0.3,69.5,95,63.5,52.8,28.5,50.7,92.04375,127508,15144,43.6,2.4,0.5045644194874047
9678,Kreis u. Stadt Schweinfurt,4.9,44.4,2.9,193.0,2573.0,16.2966666666667,79.6,83.4,2095.8,84.2,1081.4,614,3.4,78.2,135,51.0,53.0,27.8,49.3,90.5857142857143,113084,13335,43.1,2.5,0.5028297548724842
9679,Würzburg,2.8,43.2,2.9,222.0,2763.0,15.528333333333302,80.1,84.3,2292.0,84.5,1348.3,702,2.3,139.1,165,65.3,8.2,24.3,49.6,89.9969696969697,158095,18286,42.6,2.4,0.5056326892058572
9761,KS Augsburg,4.1,37.6,6.8,560.0,3319.0,2.43333333333333,77.8,83.3,2798.1,51.8,4464.5,736,13.5,477.8,1914,63.3,105.5,34.9,38.9,64.9,267767,29522,42.6,1.9,0.5190296040960984
9762,Kaufbeuren,4.0,41.5,6.1,221.0,2875.0,1.975,76.3,81.3,2261.0,58.5,2767.3,652,6.5,209.1,1050,83.3,149.5,42.1,42.1,78.6,41550,4934,44.1,2.0,0.5181227436823105
9763,Kempten (Allgäu),4.9,34.1,4.8,223.0,2990.0,1.675,77.9,81.9,2504.4,64.0,3198.8,803,8.4,261.3,1037,71.6,86.9,39.6,40.5,70.3,64078,7832,43.6,2.0,0.5135147788632604
9764,Memmingen,3.3,43.2,4.1,224.0,3071.0,1.86166666666667,77.6,81.3,2569.7,71.6,2341.2,948,8.2,152.5,602,64.0,129.4,34.6,41.5,81.7,41241,4735,43.3,2.1,0.5148032297955918
9771,Aichach-Friedberg,3.8,36.4,2.8,360.0,2820.0,18.7233333333333,79.6,83.8,2152.1,85.1,1388.9,766,5.8,158.6,166,58.8,23.2,29.8,48.0,93.47857142857141,126387,13635,41.7,2.5,0.5063020722067935
9772,Augsburg,5.2,34.9,3.1,345.0,2790.0,18.431666666666697,79.6,83.7,2441.7,81.8,1495.9,782,6.8,174.6,227,62.2,12.5,30.2,46.9,92.01034482758621,237095,26716,42.3,2.4,0.5087960522153567
9773,Dillingen a.d.Donau,3.5,44.8,2.7,232.0,2961.0,35.595,78.0,83.0,2406.3,83.6,1009.4,767,1.6,74.6,118,51.3,33.9,32.3,46.7,95.57,93308,9962,41.7,2.5,0.5054979208642346
9774,Günzburg,7.1,45.9,3.1,263.0,2958.0,28.711666666666698,78.5,82.7,2494.4,81.5,1135.1,780,4.4,82.4,160,63.2,86.4,28.9,46.0,94.0941176470588,120183,12842,41.6,2.5,0.5035820373929757
9775,Neu-Ulm,5.3,33.5,3.3,285.0,3227.0,12.474166666666699,79.3,83.7,2682.8,77.5,1807.2,842,6.5,138.3,325,63.7,23.2,33.5,44.8,90.65,163854,18314,42.1,2.3,0.5097892025827871
9776,Lindau (Bodensee),3.2,38.4,3.0,253.0,3143.0,29.5975,78.6,83.2,2566.5,84.5,1817.6,741,6.1,220.8,245,68.0,62.2,40.2,45.9,81.2769230769231,78422,9663,43.4,2.2,0.5116038866644564
9777,Ostallgäu,4.0,41.5,2.9,181.0,3014.0,20.4441666666667,79.7,83.2,2580.9,87.5,1217.6,760,6.0,121.2,97,60.3,32.4,31.5,47.1,89.59,133585,15704,42.4,2.4,0.5071003480929746
9778,Unterallgäu,3.3,43.2,2.3,220.0,3070.0,20.314166666666697,79.5,83.8,2554.1,86.4,1039.0,761,7.9,94.6,113,59.1,28.8,35.6,47.7,93.8473684210526,135161,15526,42.4,2.5,0.5044354510546681
9779,Donau-Ries,3.7,46.9,2.3,181.0,3151.0,44.506666666666696,78.8,83.3,2650.5,85.4,926.3,813,6.0,67.1,102,61.4,38.9,29.1,47.6,94.9,127920,14191,41.9,2.5,0.4989055659787367
9780,Oberallgäu,4.9,34.1,3.2,159.0,2760.0,23.885,80.0,84.2,2315.4,83.2,1491.4,689,5.6,137.8,99,72.9,33.5,35.8,47.4,81.0260869565218,148649,18406,43.3,2.2,0.5108611561463582
10041,Regionalverband Saarbrücken,5.9,63.3,9.6,480.0,3259.0,8.14833333333333,76.8,81.9,2610.7,66.3,2466.0,619,3.0,119.6,793,62.7,79.9,34.0,48.3,88.76,327065,40247,44.5,2.0,0.5167229755553178
10042,Merzig-Wadern,4.4,55.0,5.2,292.0,2831.0,39.175,76.6,81.9,2247.9,84.4,1375.7,480,2.7,71.0,186,53.4,46.7,35.1,55.3,95.62857142857142,103636,12082,44.0,2.4,0.510990389439963
10043,Neunkirchen,6.3,61.1,7.7,418.0,3021.0,19.27,76.7,81.4,2263.9,71.3,2018.0,489,1.1,75.7,534,57.1,54.0,33.0,51.5,92.45714285714291,135531,17413,45.4,2.2,0.5140152437449734
10044,Saarlouis,4.2,50.8,6.1,379.0,3050.0,24.759166666666697,77.5,81.8,2416.2,73.2,1819.9,608,1.6,91.9,426,57.3,50.1,23.9,52.9,93.7076923076923,197877,24700,44.9,2.3,0.5148855096853096
10045,Saar-Pfalz-Kreis,4.6,54.2,5.8,374.0,3321.0,18.608333333333302,77.8,82.7,2637.4,78.4,1740.0,717,1.9,93.2,343,62.7,100.3,28.9,53.1,94.0857142857143,145394,18971,45.5,2.2,0.5168370084047484
10046,Sankt Wendel,4.9,53.0,4.2,299.0,2907.0,34.4966666666667,77.5,82.2,2117.0,82.1,1185.4,565,0.1,52.9,185,62.3,26.7,25.7,56.1,96.175,90120,11314,45.1,2.3,0.509542831779849
11000,KS Berlin,7.8,35.4,12.4,3669.0,2905.0,1.815,78.2,83.2,2539.9,22.7,5541.0,665,11.8,405.9,3891,66.0,57.7,24.5,39.1,56.7,3292365,357602,42.3,1.8,0.5141325460573175
12051,"Brandenburg an der Havel, Stadt",6.5,62.4,13.5,210.0,2492.0,1.77333333333333,76.0,81.8,2210.2,58.3,1398.0,440,2.1,46.2,309,57.7,122.9,25.3,41.2,67.5,71569,9896,46.6,1.9,0.5087817351087761
12052,KS Cottbus,8.1,98.7,12.1,177.0,2535.0,1.9316666666666698,76.4,81.7,2172.6,51.0,1994.8,544,2.7,51.0,602,70.4,115.5,35.3,40.0,70.7,99984,12168,45.0,1.9,0.5105216834693551
12053,"Frankfurt (Oder), Stadt",8.7,74.5,13.8,148.0,2566.0,2.36666666666667,75.4,80.9,2191.9,71.7,1630.4,502,-2.8,20.0,390,72.9,161.7,37.5,40.0,67.8,59140,7250,45.4,1.9,0.5196144741291849
12054,KS Potsdam,4.3,51.8,7.7,837.0,2759.0,2.11333333333333,79.3,83.6,2336.1,55.4,2896.9,567,11.0,237.4,871,62.8,97.9,26.0,39.1,62.8,156021,16130,41.9,1.9,0.52121829753687
12060,Barnim,7.9,29.2,9.7,410.0,2223.0,33.148333333333305,77.4,82.4,2011.8,81.9,1082.6,453,7.0,55.6,118,56.6,67.2,24.2,43.5,90.05,172165,21556,45.1,2.1,0.5055034414660355
12061,Dahme-Spreewald,6.0,47.2,7.4,257.0,2329.0,43.1,78.2,83.5,2202.7,84.2,757.5,892,6.1,72.7,71,55.0,62.1,22.3,43.6,91.23125,160162,20587,45.5,2.2,0.5057566713702376
12062,Elbe-Elster,8.4,41.7,12.9,112.0,1999.0,64.9466666666667,75.8,82.3,1962.4,87.0,688.5,377,-6.0,10.6,55,73.3,44.3,18.8,45.2,91.24375,110188,14664,47.1,2.2,0.5063709296838131
12063,Havelland,7.5,74.3,9.2,289.0,2012.0,27.62,77.8,82.1,1804.8,85.4,878.1,482,7.7,62.9,90,50.8,31.0,21.3,44.1,89.54615384615391,152457,18038,44.3,2.2,0.5072971395213076
12064,Märkisch Oderland,7.9,50.3,10.3,273.0,2222.0,35.03,77.8,83.3,2010.1,85.1,783.3,476,4.5,52.4,87,54.1,35.3,21.5,44.3,89.7368421052631,187374,23078,45.4,2.1,0.5044296433870228
12065,Oberhavel,7.4,51.6,9.1,351.0,2361.0,44.1533333333333,77.9,82.4,2190.8,82.8,1074.6,641,8.1,68.3,113,55.6,49.9,21.1,42.8,88.5066666666667,200807,24141,44.5,2.1,0.5076267261599446
12066,Oberspreewald-Lausitz,9.7,35.5,14.2,132.0,2275.0,30.961666666666698,74.9,81.8,2088.8,72.2,803.7,450,-5.0,16.4,92,62.0,46.0,28.9,43.4,84.92727272727271,117943,16210,47.4,2.0,0.5111536928855465
12067,Oder-Spree,8.7,74.5,9.7,205.0,2303.0,26.545,77.4,82.9,2141.6,85.3,818.7,453,3.1,39.5,79,59.0,76.8,18.3,43.8,89.8833333333333,178176,23569,46.3,2.1,0.5076609644396551
12068,Ostprignitz-Ruppin,9.2,66.5,11.3,95.0,2095.0,68.45,76.1,81.9,1990.7,89.8,615.1,422,1.2,32.5,39,66.7,119.9,17.8,45.0,89.11,100242,12634,45.9,2.1,0.502763312783065
12069,Potsdam-Mittelmark,6.5,62.4,6.9,255.0,2225.0,26.0483333333333,78.8,83.5,2139.0,87.2,898.9,543,8.6,68.3,80,56.4,33.4,25.4,44.6,92.0157894736842,202816,23685,44.3,2.3,0.5060794020195646
12070,Prignitz,11.6,55.2,13.4,52.0,2042.0,66.2533333333333,75.6,81.2,1933.6,90.9,527.1,406,-2.4,13.0,36,63.2,46.0,20.2,47.7,89.6272727272727,80276,10980,47.6,2.0,0.507860381683193
12071,Spree-Neiße,8.1,98.7,10.6,119.0,2335.0,20.376666666666697,76.1,82.3,2096.5,80.4,731.5,526,-4.4,14.7,71,50.0,45.8,28.2,45.3,88.57272727272729,122523,16113,47.1,2.2,0.5069415538307094
12072,Teltow-Fläming,9.4,94.4,7.9,308.0,2307.0,46.101666666666695,77.9,82.8,2269.8,87.2,782.7,742,6.4,57.3,77,50.8,31.1,27.9,43.4,88.74285714285709,159255,18807,44.5,2.1,0.5049260619760761
12073,Uckermark,12.1,64.7,16.0,89.0,2109.0,58.048333333333304,75.9,82.4,2014.5,87.1,603.9,414,-3.0,17.9,39,57.9,62.2,14.7,44.6,87.0153846153846,124682,16655,46.7,2.0,0.5072985675558621
13003,"KS Rostock, Hansestadt",10.9,56.9,12.2,256.0,2577.0,2.9583333333333304,77.3,83.7,2267.3,47.6,2826.3,476,5.8,91.0,1126,64.2,73.0,28.8,37.4,55.2,200266,23927,43.9,1.8,0.5100765981244945
13004,Schwerin,12.5,37.9,12.1,172.0,2620.0,2.13666666666667,75.6,82.7,2286.3,36.7,2282.1,523,5.9,105.0,706,83.6,159.5,31.8,42.3,58.1,91293,11617,45.5,1.8,0.5263163659864393
13071,Mecklenburgische Seenplatte,12.6,77.4,14.2,64.0,2126.0,35.9166666666667,76.6,83.1,2018.3,82.4,730.0,416,-2.3,42.8,48,73.0,62.7,23.1,43.6,85.865,281411,34406,45.6,2.025,0.5080256279960627
13072,Landkreis Rostock,10.7,63.5,9.8,87.0,2043.0,31.8,77.2,83.1,1889.4,86.1,746.4,462,2.1,65.8,62,57.6,38.2,27.0,44.2,88.3434782608696,212559,25451,45.0,2.2,0.501959455962815
13073,Vorpommern-Rügen,10.1,49.7,13.5,74.0,1993.0,30.4716666666667,76.6,82.5,1910.4,84.9,813.3,403,2.1,54.4,70,68.0,54.4,21.2,44.0,86.495,225513,28948,46.0,2.0,0.5083254623901948
13074,Nordwestmecklenburg,12.5,37.9,10.6,139.0,2287.0,24.905,76.9,82.8,2024.0,84.9,843.8,430,0.4,46.2,73,63.7,37.8,27.6,43.1,88.2916666666667,156634,18237,44.7,2.0999999999999996,0.50215789675294
13075,Vorpommern-Greifswald,12.2,64.9,14.0,81.0,2060.0,39.981666666666705,76.0,82.3,1932.1,82.9,748.6,368,-0.1,35.1,61,67.7,95.8,25.9,43.7,84.50526315789479,227935,27536,44.6,2.033333333333333,0.5093645118125781
13076,Ludwigslust-Parchim,12.1,64.4,9.0,90.0,2088.0,39.225,76.6,82.4,1898.7,87.7,604.4,472,1.0,37.5,45,61.1,44.4,26.5,44.6,88.6,214370,25120,45.2,2.2,0.501889256892289
14511,"Chemnitz, Stadt",11.9,67.2,11.0,485.0,2421.0,1.5341666666666698,77.5,83.2,2157.6,53.8,2482.4,523,7.7,49.5,1103,64.1,95.6,34.9,41.5,58.1,240253,34143,46.7,1.8,0.5179040428215257
14521,Erzgebirgskreis,7.7,136.3,9.4,267.0,1962.0,31.643333333333302,77.2,83.4,1845.7,85.1,1589.4,360,-3.5,34.7,191,62.9,59.3,25.9,40.3,77.7020833333333,361791,49968,46.8,2.1,0.5120774148610662
14522,Mittelsachsen,9.4,94.1,9.0,271.0,2038.0,28.835,77.7,83.8,1983.9,87.0,1357.4,448,-2.8,49.0,148,56.3,46.1,31.1,42.1,83.1933333333333,322078,44426,46.7,2.1,0.5068834257540099
14523,Vogtlandkreis,7.2,101.3,9.0,207.0,2031.0,15.590833333333302,76.8,82.9,1941.7,85.9,1485.2,419,-1.8,36.7,165,64.5,73.1,37.6,44.7,82.37307692307691,240052,33958,47.6,2.0,0.5170338093413094
14524,Zwickau,9.6,128.3,9.0,343.0,2284.0,11.44,77.2,83.2,2110.8,79.6,1957.3,485,-1.9,31.1,343,61.5,63.5,32.5,42.5,78.5260869565218,335220,46990,47.3,2.0,0.5166129705864805
14612,"Dresden, Stadt",8.5,115.5,9.5,740.0,2782.0,1.5766666666666698,79.8,84.9,2369.5,55.1,3983.2,538,9.7,152.8,1634,57.6,68.7,35.4,37.6,55.2,512354,58928,42.6,1.9,0.5115681735674944
14625,Bautzen,8.5,51.3,10.0,207.0,2078.0,14.496666666666698,77.2,83.9,1974.9,80.9,1218.6,436,-3.3,-99.0,128,64.9,57.5,26.7,41.7,89.3581395348837,315174,42077,46.3,2.2,0.506631257654502
14626,Görlitz,10.7,72.6,12.7,154.0,2000.0,27.6183333333333,76.8,82.7,1933.3,79.8,974.2,377,-3.3,11.9,124,62.6,74.5,27.9,45.6,86.95714285714291,269647,38324,47.5,2.1,0.5123513334099767
14627,Meißen,8.4,128.9,9.8,271.0,2209.0,28.6716666666667,78.1,84.0,2093.0,84.3,1359.1,465,0.2,24.0,168,65.2,49.5,26.8,42.6,85.056,247054,32813,46.4,2.1,0.5096051875298517
14628,Sächsische Schweiz-Osterzgebirge,9.5,90.7,9.1,308.0,2065.0,24.5466666666667,78.4,84.1,1946.0,88.3,1578.5,418,2.6,-99.0,149,58.5,52.6,32.6,41.2,82.0227272727273,246818,34090,46.3,2.1,0.5082976120056074
14713,"Leipzig, Stadt",13.4,87.4,12.0,754.0,2549.0,1.585,77.7,83.3,2227.5,41.7,3484.3,508,20.3,119.4,1831,63.4,73.5,34.2,41.4,53.7,502979,57692,43.5,1.8,0.5203477679982663
14729,Leipzig,8.3,121.5,9.8,331.0,2049.0,22.684166666666698,77.6,83.5,1987.1,76.5,1164.2,452,0.0,50.9,156,62.1,43.6,30.7,44.0,84.1592592592593,262214,34316,46.2,2.1,0.5107545745078448
14730,Nordsachsen,12.5,92.4,11.3,229.0,2148.0,37.393333333333295,77.2,82.7,2056.8,85.2,946.4,436,-1.2,19.6,98,62.9,72.6,29.0,43.8,87.9666666666667,201165,25327,46.0,2.1,0.5072751224119504
15001,"Dessau-Roßlau, Stadt",11.5,91.8,12.3,213.0,2427.0,2.05,76.6,81.4,2184.7,75.6,1627.5,451,-2.7,49.0,339,60.2,114.0,40.2,45.6,76.2,86030,12906,48.1,1.9,0.5176915029640823
15002,"Halle (Saale), Stadt",11.6,98.1,12.4,456.0,2621.0,1.58,76.6,82.2,2174.7,42.7,3243.7,396,6.0,79.8,1722,68.4,127.7,29.0,40.6,55.6,229153,27961,44.3,1.8,0.5258495415726611
15003,"Magdeburg, Landeshauptstadt",10.9,115.2,11.8,357.0,2543.0,1.85166666666667,76.8,83.1,2172.7,47.0,2533.1,519,7.0,92.3,1156,65.0,100.6,40.1,41.5,63.8,228144,28113,44.7,1.8,0.515148327372186
15081,Altmarkkreis Salzwedel,13.0,94.5,9.7,84.0,2046.0,50.2133333333333,75.2,81.3,1945.6,91.4,532.0,454,-2.5,18.2,38,48.8,50.0,33.3,47.3,90.1166666666667,88241,10561,45.1,2.2,0.5010369329450028
15082,Anhalt-Bitterfeld,11.5,91.8,11.8,202.0,2108.0,21.128333333333302,75.6,81.8,2061.9,83.8,931.2,450,-4.6,18.5,114,66.0,53.9,25.7,44.8,87.45,172127,22894,47.0,2.0,0.5124239660250861
15083,Börde,8.7,108.2,8.4,174.0,2300.0,24.9858333333333,76.2,82.7,2121.8,88.1,749.2,637,-1.4,28.1,73,57.9,37.1,33.5,46.5,89.3846153846154,176048,20890,45.1,2.2,0.5036921748614014
15084,Burgenlandkreis,11.7,79.1,12.9,255.0,2209.0,27.690833333333302,76.6,82.8,2042.0,83.0,972.5,432,-1.8,33.6,130,66.3,58.5,29.5,44.2,83.03636363636359,189729,25851,47.4,2.1,0.5101697684592235
15085,Harz,8.0,102.8,9.8,169.0,2232.0,46.3066666666667,75.8,82.0,1994.4,88.5,1059.8,414,-2.3,40.4,104,58.3,74.8,31.2,46.0,85.97857142857141,226495,30731,47.0,2.0,0.5131283251285901
15086,Jerichower Land,12.3,85.8,10.2,138.0,2157.0,27.7616666666667,75.8,81.2,2037.1,88.9,673.6,439,-1.5,27.4,58,51.4,82.8,36.2,47.4,89.725,93849,11881,46.2,2.1,0.5036601348975482
15087,Mansfeld-Südharz,15.5,96.1,14.6,167.0,2083.0,42.27833333333329,76.2,82.1,1892.3,86.4,853.8,342,-4.0,19.6,98,59.1,54.9,24.2,44.5,90.08181818181819,147887,21321,47.8,2.1,0.5084828281052425
15088,Saalekreis,9.3,79.1,10.3,299.0,2336.0,17.4033333333333,76.4,82.9,2174.3,80.3,852.1,599,-2.9,30.1,130,52.0,34.8,19.4,44.9,87.79333333333331,191681,24581,45.9,2.2,0.5074420521595776
15089,Salzlandkreis,12.1,73.8,12.2,201.0,2250.0,29.818333333333303,74.9,81.5,1965.1,82.2,1009.5,407,-4.0,23.0,138,61.5,74.4,37.8,45.2,85.8,205458,27972,47.1,2.0,0.5128347399468505
15090,Stendal,12.8,101.6,14.1,77.0,2144.0,64.4866666666667,75.2,81.4,1933.4,88.9,625.6,368,-5.2,25.8,47,60.2,90.2,34.1,47.8,88.3444444444445,119204,14951,45.6,2.1,0.5060903996510184
15091,Wittenberg,10.0,90.6,11.1,136.0,2088.0,40.615,75.9,81.9,1996.1,88.6,773.2,480,-2.5,28.9,67,64.5,48.2,25.4,45.9,90.2888888888889,132994,18180,47.4,2.1,0.5107674030407386
16051,"KS Erfurt, Landeshauptstadt",8.3,78.6,9.4,348.0,2516.0,1.635,77.8,82.9,2249.8,69.0,2750.2,520,7.6,143.8,764,63.0,80.7,34.3,38.8,65.2,200868,23295,43.5,1.9,0.5195551307326204
16052,"Gera, Stadt",7.5,83.3,12.2,302.0,2212.0,1.605,76.3,82.0,2061.0,74.8,2620.9,427,1.9,62.7,621,72.0,101.9,28.6,43.9,60.6,96067,13164,47.5,1.8,0.5223021432958248
16053,KS Jena,4.4,49.2,7.1,282.0,2819.0,2.1475,79.0,84.0,2438.4,72.0,3886.6,586,3.5,172.6,943,59.1,133.5,37.0,38.3,64.6,105739,11569,41.7,1.9,0.5073624679635707
16054,"Suhl, Stadt",9.1,83.2,8.0,178.0,2323.0,40.220833333333296,75.0,79.6,2126.1,80.0,1828.2,539,-0.1,28.8,352,66.3,164.9,23.2,41.5,78.0,36960,5638,48.6,1.9,0.516801948051948
16055,"Weimar, Stadt",7.9,68.8,9.5,263.0,2638.0,18.6316666666667,77.6,82.3,2185.0,68.5,2818.3,421,2.7,123.8,751,72.5,87.4,29.6,39.6,65.1,62764,6912,43.0,1.9,0.5204735198521445
16056,"Eisenach, Stadt",7.5,49.4,9.4,181.0,2528.0,44.5191666666667,74.3,80.2,2210.3,79.0,2197.6,492,5.8,38.8,402,76.4,96.5,33.3,41.6,63.8,41753,5424,45.9,1.9,0.5164179819414174
16061,Eichsfeld,5.7,20.4,6.7,167.0,2123.0,39.254166666666706,78.3,83.2,1926.9,89.1,1158.9,410,-3.2,41.3,107,64.5,44.2,19.7,42.1,92.3461538461538,102257,12030,43.7,2.5,0.499291002082987
16062,Nordhausen,10.5,51.8,10.5,143.0,2269.0,57.7333333333333,75.8,81.6,2043.2,86.1,1162.5,393,-1.5,29.2,119,63.5,119.2,29.0,42.7,90.1,87210,11592,45.9,2.1,0.5067996789359018
16063,Wartburgkreis,7.5,49.4,6.3,156.0,2244.0,49.1233333333333,77.0,82.4,2168.5,88.0,1109.3,498,-2.3,23.2,96,64.4,41.6,23.6,43.7,91.4842105263158,128719,16383,45.6,2.3,0.5004000963338746
16064,Unstrut-Hainich-Kreis,10.8,69.6,11.2,163.0,2044.0,45.0075,76.3,82.1,1932.8,88.3,1236.4,380,-1.3,25.8,106,65.4,116.6,27.0,43.8,91.87692307692308,106122,13022,45.1,2.2,0.5071992612276437
16065,Kyffhäuserkreis,9.0,74.5,12.5,145.0,2182.0,42.49,74.7,79.9,2005.8,89.0,884.9,348,-2.5,20.9,74,66.1,67.0,21.5,46.3,91.3090909090909,80053,10719,46.6,2.2,0.5047281176220754
16066,Schmalkalden-Meiningen,9.1,83.2,6.9,153.0,2130.0,51.3766666666667,76.6,82.1,1991.4,87.5,1115.2,428,-0.9,23.7,103,64.0,68.4,23.1,43.6,90.2266666666667,127622,16687,46.2,2.2,0.5020137593831785
16067,Gotha,6.4,68.9,8.0,203.0,2229.0,25.518333333333302,77.0,82.3,2067.4,87.4,1396.9,436,2.4,35.7,145,49.5,39.0,27.6,42.5,89.54,136330,17431,45.6,2.1,0.5067336609697058
16068,Sömmerda,9.9,68.3,10.0,192.0,2101.0,22.746666666666698,75.3,81.2,1983.3,89.6,1075.4,446,-1.3,23.9,87,56.7,0.0,19.5,43.4,92.48,71865,8797,45.2,2.2,0.5019967995547207
16069,Hildburghausen,5.5,52.0,6.0,148.0,2046.0,29.1683333333333,76.3,81.9,1960.7,89.9,833.5,400,-3.1,17.5,69,61.8,87.1,29.0,44.6,91.5083333333334,66369,7972,45.4,2.4,0.5013937229730748
16070,Ilm-Kreis,9.2,58.3,8.7,197.0,2295.0,25.106666666666698,76.6,82.1,2137.8,88.0,1332.1,492,0.5,39.4,129,54.2,53.0,27.3,43.0,87.72307692307692,110361,14207,45.6,2.1,0.502097661311514
16071,Weimarer Land,7.9,68.8,7.3,231.0,2144.0,17.27,77.1,81.8,2074.5,88.8,1070.6,465,-0.7,30.9,102,56.3,136.5,27.3,44.3,90.0666666666667,82643,9966,44.7,2.2,0.5058867659692896
16072,Sonneberg,6.1,58.3,5.0,169.0,2140.0,28.115,75.1,80.8,1957.5,90.7,1727.3,464,-3.0,19.6,131,75.7,67.1,26.2,44.3,88.55555555555559,58943,7874,47.1,2.1,0.5107646370222079
16073,Saalfeld-Rudolstadt,9.4,76.6,8.6,168.0,2245.0,44.868333333333304,75.9,82.5,2058.7,89.1,1330.0,433,-2.1,30.5,106,68.4,90.3,25.5,43.2,86.74,113267,15693,47.6,2.1,0.5102986748126109
16074,Saale-Holzland-Kreis,8.7,68.8,7.5,227.0,2098.0,15.566666666666698,78.3,83.2,2015.4,89.3,1193.3,432,-0.8,35.1,103,54.8,79.1,24.3,43.1,86.43,84802,10940,45.8,2.2,0.5035258602391453
16075,Saale-Orla-Kreis,5.8,60.7,7.6,159.0,2047.0,31.516666666666698,76.4,82.1,1923.5,89.5,1001.8,437,-3.8,11.9,72,66.4,14.5,23.6,44.1,88.5133333333333,85806,11109,46.3,2.2,0.5081579376733562
16076,Greiz,7.5,83.3,9.1,240.0,2033.0,14.308333333333302,77.3,82.4,1948.6,87.2,1147.8,396,-4.2,22.0,120,53.3,43.3,30.4,44.7,85.95,105332,14530,47.6,2.1,0.5092944214483728
16077,Altenburger Land,6.3,107.2,12.0,305.0,2001.0,23.2291666666667,76.9,82.4,1910.4,84.0,1383.6,368,-4.1,16.5,163,60.4,65.4,29.2,44.7,81.7,96737,14015,48.1,2.0,0.511965432047717
